source_id,source_archive,accent_or_region,speaker_id,source_filename_or_audio,preserved_audio_or_file_path,source_gender_or_sex_label,source_label_type,gender_identity_folder_used,classification_basis,age,birth_place,native_language,other_languages,english_learning_method,english_residence,country,file_missing,subset,minutes,reader_name
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1447,mandarin28.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin28.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,45,"shanghai, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1490,mandarin29.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin29.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,24,"lanzhou, gansu, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1491,mandarin30.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin30.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,27,"taipei, taiwan",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1541,mandarin33.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin33.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,25,"beijing, china",mandarin,french,naturalistic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1614,mandarin40.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin40.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,28,"chengdu, sichuan, china",mandarin,japanese thai,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1630,mandarin44.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin44.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,21,"hangzhou, zhejiang, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1645,mandarin48.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin48.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,37,"pingdingshan, henan, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1736,mandarin49.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin49.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,21,"shanghai, china",mandarin,french,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1788,mandarin50.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin50.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,25,"hsinchu, taiwan",mandarin,taiwanese,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1792,mandarin51.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin51.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,25,"tianjin, hebei, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1990,mandarin57.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin57.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,20,"shanghai, china",mandarin,cantonese,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2000,mandarin58.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin58.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,23,"superior, colorado, usa",mandarin,french,naturalistic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2117,mandarin62.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin62.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,24,"shanghai, china",mandarin,spanish,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2119,mandarin63.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin63.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,27,"jiaozuo, henan, china",mandarin,french,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2274,mandarin67.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin67.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,23,"nanjing, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2281,mandarin68.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin68.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,23,"dongyang, zhejiang, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2282,mandarin69.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin69.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,22,"taizhou, jiangsu, china",mandarin,german,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2323,mandarin74.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin74.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,19,"shenzhen, china",mandarin,none,naturalistic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2332,mandarin75.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin75.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,20,"taipei, taiwan",mandarin,taiwanese,naturalistic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2348,mandarin76.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin76.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,29,"zhengzhou, henan, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2413,mandarin80.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin80.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,21,"xi'an, shanxi, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2447,mandarin88.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin88.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,23,"anqing, anhui, china",mandarin,japanese,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2448,mandarin89.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin89.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,19,"taiyuan, shanxi, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2461,mandarin90.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin90.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,27,"chengdu, sichuan, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2463,mandarin91.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin91.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,22,"tongcheng, anhui, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2477,mandarin94.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin94.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,23,"baotou, inner mongolia, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2564,mandarin112.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin112.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,26,"tianjin, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2566,mandarin113.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin113.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,29,"hohhot, inner mongolia, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2675,mandarin115.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin115.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,19,"urumqi, xinjiang, china",mandarin,latin,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2677,mandarin116.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin116.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,24,"baotou, inner mongolia, china",mandarin,mongolian french,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2678,mandarin117.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin117.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,25,"changchun, jilin, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2700,mandarin120.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin120.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,24,"chengde, hebei, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2711,mandarin122.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin122.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,26,"xi'an, shanxi, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2714,mandarin123.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin123.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,21,"chengdu, sichuan, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2726,mandarin126.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin126.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,24,"yulin, shanxi, china",mandarin,italian,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2748,mandarin127.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin127.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,25,"shenyang, liaoning, china",mandarin,cantonese dutch,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2836,mandarin131.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin131.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,20,"shenzhen, guangdong, china",mandarin,cantonese,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2877,mandarin134.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin134.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,27,"luoyang, henan, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2878,mandarin135.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin135.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,25,"langfang, hebei, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2882,mandarin139.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin139.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,23,"kunming, yunnan, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2883,mandarin140.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin140.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,22,"xuzhou, jiangsu, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2887,mandarin144.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin144.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,20,"wuhu, anhui, china",mandarin,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2963,mandarin152.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin152.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,26,"taoyuan, taiwan",mandarin,taiwanese,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2970,mandarin153.mp3,01_ACCENT_REGION_ATLAS/Mandarin/GMU_Accent_Classification/Ch24__data__mandarin__mandarin153.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,22,"pingtung, taiwan",mandarin,taiwanese,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,russian,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=299,russian1.mp3,01_ACCENT_REGION_ATLAS/Russian/GMU_Accent_Classification/Ch24__data__russian__russian1.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,37,"nizhni novgorod, russia",russian,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,russian,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=308,russian8.mp3,01_ACCENT_REGION_ATLAS/Russian/GMU_Accent_Classification/Ch24__data__russian__russian8.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,66,"moscow, russia",russian,none,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,russian,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=309,russian9.mp3,01_ACCENT_REGION_ATLAS/Russian/GMU_Accent_Classification/Ch24__data__russian__russian9.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,23,"moscow, russia",russian,hebrew italian,academic,,,,,,
GMU_Accent_Classification,Accent-Classification--GMU-Speech-Accent-Archive--main (1).zip,russian,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=301,russian11.mp3,01_ACCENT_REGION_ATLAS/Russian/GMU_Accent_Classification/Ch24__data__russian__russian11.mp3,male,age_sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,54,"ola magadan, russia",russian,french german,academic,,,,,,
