audio_path,duration,text,subject_id,utt_id,accent,source_split_file
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-005996.wav,2.904,HE NOTICED THE UNEQUAL COOLING OF ITS SURFACE,sample-00,sample-005996,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006008.wav,3.168,A MONK DRESSED IN BLACK CAME TO THE GATES,sample-00,sample-006008,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006026.wav,3.048,TEN MINUTES FOR WHAT,sample-00,sample-006026,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006150.wav,5.136,IT WAS DROPPING OFF IN FLAKES AND RAINING DOWN ON THE SAND,sample-00,sample-006150,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006332.wav,2.064,I'LL WORK FOR YOU HE SAID,sample-00,sample-006332,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-006850.wav,2.544,WE TOOK ALL THE CHANCES,sample-00,sample-006850,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007067.wav,3.936,I WANT TO DO SOMETHING BIG AND SOMETHING IMPORTANT,sample-00,sample-007067,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-007478.wav,2.976,HE JUST GOT A NEW KITE FOR HIS BIRTHDAY,sample-00,sample-007478,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008045.wav,3.576,THE TABLE WAS ADORNED WITH LAVISH DECORATIONS,sample-00,sample-008045,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008168.wav,2.616,FIRST THEY TRIED TO FIND HIM ON THEIR OWN,sample-00,sample-008168,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008369.wav,2.28,BACK INTO THE EXCAVATION,sample-00,sample-008369,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008416.wav,3.024,I'M GOING TO FIND THAT DAMNED ALCHEMIST THE ENGLISHMAN THOUGHT,sample-00,sample-008416,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-008875.wav,3.72,THERE'S LIFE HERE THE BOY SAID TO THE ALCHEMIST,sample-00,sample-008875,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-009099.wav,2.28,THERE WERE MOUNTAINS IN THE DISTANCE,sample-00,sample-009099,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-009157.wav,5.304,THEY WERE KNOWN AS SEERS AND THEY WERE HELD IN FEAR BY WOMEN AND THE ELDERLY,sample-00,sample-009157,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-009259.wav,4.92,DON'T TRY TO ENTER INTO THE LIFE OF THE OASIS,sample-00,sample-009259,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-009719.wav,2.496,ILL JOIN YOU IN A MINUTE AFTER I LOCK MY BIKE,sample-00,sample-009719,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-009829.wav,4.824,HE DECIDED TO SPEND THE NIGHT THERE,sample-00,sample-009829,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-009910.wav,7.464,THEY SHOUTED CONSOLATION AND PROMISES AND WENT OFF BACK TO THE TOWN AGAIN TO GET HELP,sample-00,sample-009910,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-010184.wav,4.848,AND AT THAT I TOLD HIM AND HE TOOK MY PLACE,sample-01,sample-010184,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-010495.wav,3.48,I'M SENDING IT OVER WITH BETH,sample-01,sample-010495,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-010666.wav,7.056,ONE CAN IMAGINE THESE TWO COVERED WITH SAND RUNNING UP THE LITTLE STREET IN THE BRIGHT SUNLIGHT,sample-01,sample-010666,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-011260.wav,6.096,THE WAR IS GOING TO END SOMEDAY THE GIRL SAID,sample-01,sample-011260,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-011351.wav,4.296,AND CONTINUE TO PAY HEED TO THE OMENS,sample-01,sample-011351,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-011386.wav,12.816,AND EVENTUALLY MAN WILL NOURISH YOUR SANDS WHERE THE GAME WILL ONCE AGAIN FLOURISH,sample-01,sample-011386,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-011437.wav,3.336,AND A MILLION AND ONE OTHER THINGS,sample-01,sample-011437,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-011563.wav,3.144,BECAUSE YOU WILL NEVER AGAIN BE ABLE TO KEEP IT QUIET,sample-01,sample-011563,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-012044.wav,2.64,YOU'LL WRECK YOUR RAINCOAT,sample-01,sample-012044,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-012120.wav,3.024,THE TIME MUST HAVE BEEN SOMEWHERE AROUND SIX O'CLOCK,sample-01,sample-012120,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-012417.wav,3.864,BE CAREFUL WITH YOUR PROGNOSTICATIONS SAID THE STRANGER,sample-01,sample-012417,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-012716.wav,8.424,I JUST DON'T TRUST ANYONE WHO SAYS THEY'VE NEVER HAD HAMBURGER HELPER,sample-01,sample-012716,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-012807.wav,3.48,YOUR APPOINTMENT HAS BEEN CHANGED,sample-01,sample-012807,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-013002.wav,11.184,HE CALLED TO THE BOY AND THEY TOOK A WALK ALONG THE DUNES SURROUNDING THE ENCAMPMENT,sample-01,sample-013002,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-013075.wav,4.176,THE ALCHEMIST FOLLOWED AS THE BOY'S HORSE RAN FOR ALMOST HALF AN HOUR,sample-01,sample-013075,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-013395.wav,4.536,BUT I'D LIKE TO SEE THE CASTLES IN THE TOWNS WHERE THEY LIVE THE BOY EXPLAINED,sample-01,sample-013395,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-013483.wav,4.896,WE FIRST MET EACH OTHER UNDER THE EIFFEL TOWER IT WAS MAGICAL,sample-01,sample-013483,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-013866.wav,2.712,WHO GETS YOUR VOTE,sample-01,sample-013866,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-013971.wav,4.464,WE'RE REFUGEES FROM THE TRIBAL WARS AND WE NEED MONEY THE OTHER FIGURE SAID,sample-01,sample-013971,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-013973.wav,2.472,DOES IT MAKE SENSE TO HAVE NEGATIVE WEIGHTS,sample-01,sample-013973,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-013991.wav,2.496,WHERE'S YOUR COAT AND HAT,sample-01,sample-013991,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-014097.wav,3.696,I THOUGHT THE UNSCREWING MIGHT BE AUTOMATIC,sample-01,sample-014097,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-014387.wav,2.904,DARLING I HAVE A GIFT FOR YOU,sample-01,sample-014387,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-014658.wav,3.864,THE BATTLES MAY LAST FOR A LONG TIME PERHAPS EVEN YEARS,sample-01,sample-014658,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-014662.wav,2.856,ARE YOU GOING TO TALK OR AREN'T YOU,sample-01,sample-014662,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-014754.wav,6.096,I THOUGHT ABOUT WHETHER WE SHOULD FIND COINS AND MODELS IN IT AND SO ON,sample-01,sample-014754,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-015543.wav,7.152,THERE WERE JUST DRAWINGS CODED INSTRUCTIONS AND OBSCURE TEXTS,sample-01,sample-015543,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-015747.wav,2.976,YOU'VE BEEN DOING MIGHTY GOOD WORK LATELY,sample-01,sample-015747,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-015819.wav,4.944,IT WOULD HAVE BEEN VISIBLE TO ME HAD I ONLY LOOKED UP AS IT PASSED,sample-01,sample-015819,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-015868.wav,4.944,A THIN CIRCLE OF BRIGHT METAL SHOWED BETWEEN THE TOP AND THE BODY OF THE CYLINDER,sample-01,sample-015868,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-015906.wav,5.736,BE CAREFUL WITH YOUR PROGNOSTICATIONS SAID THE STRANGER,sample-01,sample-015906,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-016111.wav,5.304,AND THE SAND AND GRAVEL HAD BEEN FLUNG VIOLENTLY IN EVERY DIRECTION,sample-01,sample-016111,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-016217.wav,8.664,AN ARMY IS COMING THE BOY SAID,sample-01,sample-016217,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-016668.wav,7.056,I'M NEVER MORE AWARE OF A ROOM'S ACOUSTICS THAN WHEN I'M TRYING TO ENJOY A SNACK I HAVE NO INTENTION OF SHARING,sample-01,sample-016668,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-016804.wav,7.176,I'M NEVER MORE AWARE OF A ROOM'S ACOUSTICS THAN WHEN I'M TRYING TO ENJOY A SNACK I HAVE NO INTENTION OF SHARING,sample-01,sample-016804,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-016963.wav,7.464,THERE WAS A TIME WHEN FOR ME A CAMEL'S WHINNYING WAS NOTHING MORE THAN WHINNYING,sample-01,sample-016963,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-016994.wav,5.856,I RECOVERED MYSELF AND CONTINUED THE WALK HOME,sample-01,sample-016994,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-017109.wav,3.336,THERE IS A DIGITAL REPRESENTATION AVAILABLE,sample-01,sample-017109,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-017156.wav,3.864,BUT THE BOY WAS TOO FRIGHTENED TO LISTEN TO WORDS OF WISDOM,sample-01,sample-017156,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-017660.wav,2.304,HE TOLD THEM ALL TO BE SEATED,sample-01,sample-017660,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-017774.wav,5.256,WHY THE SHOTS STOPPED AFTER THE TENTH NO ONE ON EARTH HAS TRIED TO EXPLAIN,sample-01,sample-017774,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-017844.wav,2.808,CAN BRING ME SOME MUFFINS,sample-01,sample-017844,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-018043.wav,6.432,THERE THE ALCHEMIST SEPARATED THE DISK INTO FOUR PARTS,sample-01,sample-018043,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-018052.wav,5.016,MEN HAVE NEVER UNDERSTOOD THE WORDS OF THE WISE,sample-01,sample-018052,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-018311.wav,4.152,HOW COME YOU SPEAK SPANISH HE ASKED,sample-01,sample-018311,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-018543.wav,4.224,THE BOY WAS SHAKING WITH FEAR BUT THE ALCHEMIST HELPED HIM OUT OF THE TENT,sample-01,sample-018543,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-018659.wav,3.624,I'VE NEVER HAD ONE BEFORE THE MERCHANT ANSWERED,sample-01,sample-018659,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-018692.wav,3.624,IN ANOTHER YEAR MAYBE I CAN HELP,sample-01,sample-018692,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-018722.wav,3.336,SHE SAYS SHE'S GONNA WRITE FICTION,sample-01,sample-018722,scottish,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-018881.wav,5.4,MY REVIEW OF THE SUN ONE STAR,sample-01,sample-018881,scottish,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-018988.wav,3.576,YET IT WAS A LITTLE TOO LARGE FOR ASSURANCE,sample-01,sample-018988,scottish,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-019242.wav,3.672,THE TWELVE DOLLARS INCLUDES EVERYTHING,sample-01,sample-019242,scottish,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-019481.wav,6.408,BUT IF YOU CAN TRY TO MAKE YOUR OWN DECISIONS,sample-01,sample-019481,scottish,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-019554.wav,3.336,MOST OF THEM WERE STARING QUIETLY AT THE BIG TABLE,sample-01,sample-019554,scottish,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-019571.wav,2.784,THE CARAVAN MOVED TOWARD THE EAST,sample-01,sample-019571,scottish,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-019624.wav,7.968,THE BOY WAS STRONG AND WANTED TO RETALIATE BUT HE WAS IN A FOREIGN COUNTRY,sample-01,sample-019624,scottish,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-02/wav/sample-020048.wav,3.336,I DID NOT SEE HER BUT I HEARD,sample-02,sample-020048,scottish,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-02/wav/sample-020197.wav,2.448,AND ONE OR TWO PERSONS WERE RETURNING,sample-02,sample-020197,scottish,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-02/wav/sample-020368.wav,5.088,HENDERSON WENT INTO THE RAILWAY STATION TO TELEGRAPH THE NEWS TO LONDON,sample-02,sample-020368,scottish,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-02/wav/sample-020414.wav,4.224,SOMETHING INSIDE THE CYLINDER WAS UNSCREWING THE TOP,sample-02,sample-020414,scottish,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-02/wav/sample-020490.wav,7.848,HE AROSE AND TAKING UP HIS CROOK BEGAN TO AWAKEN THE SHEEP THAT STILL SLEPT,sample-02,sample-020490,scottish,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-02/wav/sample-020870.wav,5.16,WELL WHY DON'T YOU GO TO MECCA NOW ASKED THE BOY,sample-02,sample-020870,scottish,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-02/wav/sample-020938.wav,5.472,BUT AS TIME PASSED TANGIER HAD CHANGED,sample-02,sample-020938,scottish,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-02/wav/sample-021093.wav,4.08,THEY WERE LOOKING ONLY FOR GOLD HIS COMPANION ANSWERED,sample-02,sample-021093,scottish,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-02/wav/sample-021251.wav,2.304,WAIT UNTIL IT HAPPENS TO YOU SOMETIME,sample-02,sample-021251,scottish,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-02/wav/sample-021542.wav,4.392,FOR AT THAT TIME IT HAD NOT OCCURRED TO HIM THAT IT MIGHT BE HOLLOW,sample-02,sample-021542,scottish,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-02/wav/sample-021587.wav,4.104,THE BOY REMINDED THE OLD MAN THAT HE HAD SAID SOMETHING ABOUT HIDDEN TREASURE,sample-02,sample-021587,scottish,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-02/wav/sample-021956.wav,5.976,THE NEWSPAPER ARTICLES HAD PREPARED EVERYONE FOR THE RECEPTION OF THE IDEA,sample-02,sample-021956,scottish,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-02/wav/sample-022598.wav,2.856,WHAT ARE THEY GONNA THINK ABOUT YOU,sample-02,sample-022598,scottish,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-02/wav/sample-022652.wav,5.544,NOT EVERYONE CAN SEE HIS DREAMS COME TRUE IN THE SAME WAY,sample-02,sample-022652,scottish,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-02/wav/sample-022738.wav,1.656,YOU'D BETTER TAKE IT EASY,sample-02,sample-022738,scottish,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-02/wav/sample-023269.wav,3.768,OF COURSE THE TWO WERE UNABLE TO DO ANYTHING,sample-02,sample-023269,scottish,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-02/wav/sample-023433.wav,2.376,HE'S OUT DUCKSHOOTING NOW,sample-02,sample-023433,scottish,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-02/wav/sample-023492.wav,3.504,DOUG'S A GOOD FRIEND OF MINE,sample-02,sample-023492,scottish,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-02/wav/sample-023539.wav,3.024,I SHALL MAKE US SOME ICE CUBES,sample-02,sample-023539,scottish,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-02/wav/sample-023578.wav,2.016,IT'S PRACTICALLY UP THERE NOW,sample-02,sample-023578,scottish,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-02/wav/sample-023896.wav,4.248,AT ONCE HE CONNECTED THE TWO INCIDENTS,sample-02,sample-023896,scottish,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-02/wav/sample-023937.wav,3.144,WHAT A LOAD OF TRASH SARAH OPINED,sample-02,sample-023937,scottish,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-02/wav/sample-024362.wav,3.384,I FEEL I OUGHT TO TAKE CARE OF HER,sample-02,sample-024362,scottish,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-02/wav/sample-024374.wav,2.856,THE LED MONITOR WAS CRACKED QUITE BADLY,sample-02,sample-024374,scottish,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-02/wav/sample-024454.wav,3.384,WE SHOWED UP AND GAVE MINUTE SPEECHES EACH,sample-02,sample-024454,scottish,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-02/wav/sample-024478.wav,4.608,BUT HIS HEART WAS SPEAKING OF OTHER THINGS,sample-02,sample-024478,scottish,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-02/wav/sample-024597.wav,3.264,YOU'RE THE ONE WHO MAY DIE THE ALCHEMIST SAID,sample-02,sample-024597,scottish,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-02/wav/sample-025079.wav,7.296,I'M NEVER MORE AWARE OF A ROOM'S ACOUSTICS THAN WHEN I'M TRYING TO ENJOY A SNACK I HAVE NO INTENTION OF SHARING,sample-02,sample-025079,scottish,test.csv
